Target,MAE,MSE,MAE_Exact,Weekly_ROI,Week_Forecast
-0.56378,1.2859554303951324,3.1142991250976864,1.673326100112588,"[-1.2221769, -1.3189354, -0.6634333, -0.40483293, -0.312108, -0.502995, -0.482919, -0.7217538, -1.3677132, -1.6210566, -1.1758119, -0.4434986, -0.45704225, -0.038032737, 0.5137795, 0.14955172, 0.30398828, 0.34350312, 0.31501725, 0.27865854, 0.3866905, 0.43959257, 0.44670463, 0.4810942, 0.47764304, 0.42135233, 0.17309906, 0.18212385, 0.12498759, -0.0054420903, -0.15830791, -0.15924099, -0.34499004, -0.4488309, -0.4181745, -0.46337092, -0.5571534, -0.56713545, -0.52528197, -0.5139411, -0.5549122, -0.56378055]",[3.2184765 2.8626344 2.9762883 ... 2.5347402 3.062255  1.0019035]
-0.42436,1.3421808183882233,3.352799021027747,1.898517811402803,"[-1.131749, -1.7114146, -2.5946856, -2.5728195, -2.5177765, -2.3267047, -1.9597689, -1.7681667, -2.6240325, -3.19995, -3.0180423, -3.5582037, -4.175673, -3.6625607, -3.3409534, -3.3586125, -3.2808058, -2.955161, -2.8796382, -3.0280938, -2.7988067, -2.755739, -2.9200444, -2.45317, -2.0939963, -2.306468, -2.302002, -2.1385, -2.1929014, -2.2357864, -2.1024358, -1.9232928, -1.8363211, -1.5421445, -1.198963, -1.1692648, -1.0329348, -0.7621677, -0.7756874, -0.70876426, -0.45850462, -0.42436135]",[3.5543761 2.8728619 2.790121  ... 2.0484557 2.6128335 1.000486 ]
-1.49418,1.2832349273190438,3.161915454556242,1.6970238672153886,"[-0.45732245, 0.05789601, -0.03913643, 0.3697005, 0.15241146, 0.106605045, 0.0135813095, 0.08482299, -0.027242955, -0.41242993, -0.7357032, -0.9620021, -1.3953594, -1.2661358, -0.65975404, -0.7289535, -0.47906289, -0.2030195, -0.5646071, -0.5578015, -0.5539853, -0.6591457, -0.8203822, -0.9235429, -0.90199393, -0.9844472, -0.95552, -0.82181257, -0.88952637, -0.9167116, -0.9925124, -1.0517907, -1.1296859, -1.1991265, -1.2126513, -1.2977116, -1.3638303, -1.3568348, -1.4056574, -1.4289728, -1.4553144, -1.494183]",[3.3372357 2.818768  2.2434497 ... 3.3141692 4.2926393 0.9086737]
2.87137,1.3024367538203756,3.2070291347604476,1.7687057697645598,"[-1.7340585, -1.9819484, -1.7561975, -2.220652, -2.3774796, -2.275518, -2.3253636, -2.1163952, -2.3246403, -2.134882, -1.6559949, -1.7215511, -1.5812775, -1.3716397, -1.2242687, -0.854033, -0.5828935, -0.10256739, 0.19253968, 0.3784584, 0.48238596, 0.58124685, 0.7085786, 0.96312666, 1.1831547, 1.6123041, 1.988649, 2.13808, 2.1803858, 2.1264963, 2.103149, 2.1112645, 2.163057, 2.2363224, 2.3160005, 2.4464333, 2.4943514, 2.54695, 2.5878716, 2.658855, 2.745508, 2.8713706]",[3.5363538  3.1906583  2.594577   ... 2.856013   3.0124695  0.07768077]
-1.02343,1.3572427888247691,3.3762817016533004,2.003560409071576,"[-1.2604084, -1.6817604, -1.5824728, -1.1481396, -1.2372112, -1.3684521, -1.0914803, -0.5068444, -0.6315758, -0.7066221, -0.69235885, -1.0592935, -0.7916563, -0.4575061, -0.38293037, -0.8646946, -1.0224309, -0.6256901, -0.90404123, -0.94447917, -0.71899045, -0.8823592, -1.0306021, -0.9633011, -0.7934011, -0.98759043, -0.9692164, -0.9131586, -1.0742457, -1.08628, -0.8716665, -0.92056215, -1.0626748, -1.0682662, -0.92591584, -1.051627, -1.0706095, -0.9696333, -1.0531256, -1.1216645, -1.0303005, -1.0234282]",[2.870671  2.6637409 2.594602  ... 1.9253397 2.973127  1.1156037]
-0.12603,1.333377962987119,3.2565004906956485,1.8792757666314044,"[-1.7727642, -2.915521, -3.1736171, -2.866806, -2.9597802, -3.581578, -3.642487, -3.4569058, -2.6854107, -2.5336475, -2.7122486, -3.1051826, -3.1691868, -3.4748676, -2.988463, -2.4417877, -1.8443824, -1.9970653, -1.9649197, -2.0477433, -2.1661177, -1.8247348, -1.5207267, -1.2091761, -1.0551561, -0.96330404, -0.97260386, -0.681801, -0.55331, -0.32970333, -0.23957004, -0.06657532, -0.16502412, 0.024834655, 0.14800967, 0.26900297, 0.3077387, 0.28697464, 0.20862354, 0.056512773, 0.009387328, -0.12602764]",[2.8132396 3.268224  2.8827717 ... 2.7725747 2.6341596 1.402407 ]
1.23395,1.3724954995135439,3.501858810587442,1.9544414185198706,"[0.06858431, 0.32501036, 0.8106686, 0.38544706, -0.5282872, 0.52707237, 0.33167768, 0.6302203, 0.47659698, 0.33846846, 1.1624359, 0.62678564, -0.21172869, -0.03635514, 0.5986407, 0.6126513, 0.7385629, 0.36776817, -0.05660173, 0.27563578, 0.44992402, 0.5110489, 0.40899673, 0.2947791, 0.81782496, 0.5881325, 0.47286934, 0.5557902, 0.55411094, 0.856722, 0.7968701, 0.72607654, 0.7127489, 0.79568857, 1.0015988, 1.0148057, 0.9472048, 0.96617705, 1.1419679, 1.207837, 1.2109276, 1.2339504]",[3.7312407 3.2141142 2.7759619 ... 2.535334  3.3734787 1.3635292]
-0.56755,1.3024033399783168,3.172599649221525,1.7243261309441351,"[-0.29303017, -1.0230854, -1.1088367, -1.5173593, -1.6923201, -2.2470462, -2.4285402, -2.2403302, -2.0264504, -1.754073, -1.8916475, -1.9021508, -1.9403735, -1.7175285, -1.7391224, -1.9567887, -2.037923, -2.0862343, -2.1812992, -2.148723, -2.0133104, -1.8895346, -1.8813287, -1.7843752, -1.5878834, -1.4782829, -1.3988979, -1.3498657, -1.2856836, -1.2851125, -1.2408725, -1.1853803, -1.1559532, -1.1012741, -1.0646896, -1.0071622, -0.91795087, -0.8208122, -0.72827303, -0.6732739, -0.62495446, -0.5675452]",[3.2467988 2.2249582 3.010768  ... 2.025421  2.9358304 1.0110922]
1.77161,1.3141264656243719,3.233207309998614,1.7929559614382862,"[-0.8263955, -1.5971377, -1.9923788, -1.5005221, -0.03066212, 0.8159417, 0.8990108, 1.3741322, 1.5088671, 1.6075177, 1.6121691, 1.4341398, 1.460754, 1.7371843, 1.2227528, 1.1478819, 1.9270009, 2.6443152, 2.2807899, 2.1878102, 2.1671233, 2.2302015, 2.161387, 1.942941, 1.9595407, 2.0319877, 1.8326032, 1.8007556, 1.7764193, 1.9128399, 1.8820132, 1.7145076, 1.7285563, 2.0524938, 1.9942585, 1.8149471, 1.7133299, 1.8151009, 1.7862945, 1.729083, 1.6828024, 1.7716055]",[3.261371  3.1687202 2.953938  ... 2.9357002 3.8119879 1.3926438]
0.69763,1.325531668667665,3.2810426180663352,1.9200858086806194,"[-1.1441077, -1.1760848, -0.017220374, -0.064649224, 0.2816305, 0.1538363, 1.4018098, 1.5353092, 0.7242427, -0.5408733, -0.1747444, -0.12945516, -0.9377953, -1.0165862, -0.9866663, -0.9217706, -0.28737262, 0.16233711, -0.05162344, -0.19466949, -0.5097434, -0.26656988, -0.30673686, -0.53517735, -0.4183529, -0.28045082, -9.51197e-05, 0.22693025, 0.43622974, 0.21618527, 0.061440833, 0.17421186, 0.35504007, 0.48815355, 0.54334724, 0.6638919, 0.69257194, 0.7181543, 0.6756222, 0.58076435, 0.6315518, 0.6976302]",[3.3384664  2.9675486  2.6303453  ... 3.0883229  3.6358848  0.52263397]
1.63975,1.3197942120990955,3.30591688052417,1.8155282466717793,"[-1.0500821, -0.54988354, -1.0820616, -0.08748469, -0.23256297, 0.28624773, 0.50560147, 0.75738, 0.09618226, -0.47517675, -0.46913183, -0.96462595, -0.42809352, 0.25805375, 0.24146299, 0.42325228, 0.33048138, 0.6160194, 0.51053524, 0.37005174, 0.6644639, 0.3878424, 0.58461857, 0.7065703, 0.7181591, 0.65411204, 0.6079223, 0.7019631, 0.7622511, 0.75949985, 0.90960175, 1.0005252, 1.0218004, 1.1603436, 1.2275555, 1.2314045, 1.3267184, 1.3930568, 1.4508336, 1.5242178, 1.5560807, 1.6397508]",[3.5166502 3.1166127 2.5064538 ... 2.500207  3.6511202 1.2256606]
0.52129,1.372721361178421,3.4750762833786513,1.9218847690891996,"[0.08230627, 0.09942871, -0.53829265, -0.65150553, -1.3817761, -1.0999206, -0.21848151, -0.8634144, -0.8674467, -1.2550484, -1.4811822, -1.5757488, -1.7538836, -1.9884313, -1.5194612, -1.6231389, -1.3739995, -1.2471474, -1.0106746, -1.0899955, -0.823512, -0.7129552, -0.9411769, -0.68011427, -0.6948906, -0.85405827, -0.5106455, -0.6887657, -0.41289896, -0.30046022, -0.30865115, -0.07607147, 0.14925006, 0.2352767, 0.38417143, 0.58367884, 0.46232337, 0.6047429, 0.64261854, 0.44385362, 0.5533429, 0.52128977]",[3.1134143 2.990631  2.8126614 ... 2.2671587 2.5934715 1.4032899]
