Target,MAE,MSE,MAE_Exact,Weekly_ROI,Week_Forecast
0.20225,1.2818009961175754,3.1598576225053905,1.7511902678278626,"[-1.1742717, -1.9666302, -2.2643056, -2.363116, -1.6154164, -0.836128, -0.39563248, 0.41455603, 0.6768594, 0.6677672, 0.75070405, 0.9184128, 1.1037521, 1.114978, 1.2014155, 1.161927, 1.0239995, 1.0856352, 1.0573424, 1.0114096, 0.9837205, 0.9619079, 0.95597184, 0.9059873, 0.88661957, 0.84413403, 0.77717555, 0.76491994, 0.7121917, 0.66908145, 0.6333735, 0.5902368, 0.5586703, 0.51356333, 0.47899634, 0.44111222, 0.39546007, 0.36710283, 0.3242344, 0.28813285, 0.2506532, 0.20225394]",[3.5899026 2.7179027 2.7652447 ... 2.5517716 3.581128  0.660348 ]
-1.33039,1.2873726635811331,3.1986368227304527,1.6790514385062687,"[-0.6123157, -0.2910437, 0.2630843, -0.54650116, -0.39407825, 0.3205179, -0.009469751, 0.18724765, 0.7243734, 0.3226242, 0.45893037, 0.37011087, 0.15293281, 0.16908544, 0.06762421, -0.020840384, -0.11324005, -0.18073985, -0.22971074, -0.2252013, -0.27759194, -0.38560203, -0.40567628, -0.50942564, -0.54870063, -0.6213841, -0.66859245, -0.7399671, -0.7944557, -0.8605448, -0.9309142, -0.95966434, -1.0420512, -1.0572426, -1.1182786, -1.1424577, -1.187766, -1.2102815, -1.2457429, -1.2730254, -1.2880414, -1.330388]",[3.6527064 2.491538  2.6736546 ... 3.1604998 3.430413  0.5445863]
-2.62924,1.2990044011796527,3.1986471006469124,1.9041818679926277,"[-1.3601195, -0.9747875, -0.98559576, -1.2473214, -1.0531591, -0.45787844, -0.33473626, -0.63149554, -0.7039167, -0.75017345, -0.6809193, -0.7247078, -0.8328179, -0.8972743, -0.8306693, -0.80340123, -0.87504315, -0.8807679, -0.95761853, -0.996416, -1.0470722, -1.1319683, -1.2054988, -1.262991, -1.3317779, -1.4009026, -1.4639806, -1.5314376, -1.5981376, -1.6699424, -1.7406783, -1.8143678, -1.8947588, -1.9753656, -2.0571373, -2.1386254, -2.219545, -2.3015504, -2.3836818, -2.4651449, -2.5469644, -2.6292357]",[3.5128696 2.7863007 2.887863  ... 3.095004  3.4856226 1.0438088]
1.49175,1.2542681350584444,3.0007256827827673,1.6641238994353749,"[-1.1299561, -1.1040858, -0.69293046, -0.5769144, 0.32028693, 1.0706365, 1.3936665, 1.6369023, 1.6355041, 1.7175, 1.5390431, 1.4148692, 1.2455788, 1.0976475, 1.129194, 1.1199293, 1.1465302, 1.1165763, 1.1630259, 1.1583567, 1.1362935, 1.150917, 1.1307821, 1.1463282, 1.1436216, 1.1722312, 1.1783817, 1.1934309, 1.2241387, 1.2350562, 1.2626007, 1.27697, 1.3048586, 1.322021, 1.3447597, 1.3701711, 1.3868388, 1.4127998, 1.4307376, 1.4543253, 1.4717664, 1.4917511]",[3.4259152  2.948874   2.619957   ... 2.9202278  3.7150393  0.49640834]
-0.31193,1.2401486322653277,2.968631011411379,1.6717746926061872,"[-0.28473023, -1.2513903, -1.3428053, -0.44252798, -0.07843237, -1.0047314, -1.233133, -1.7784115, -2.1841464, -1.9897442, -2.1617346, -2.2449613, -2.2073295, -1.9500232, -1.8356118, -1.7913057, -1.6787395, -1.6835021, -1.5790645, -1.4584616, -1.4518902, -1.3989588, -1.329572, -1.2235601, -1.1478307, -1.0852125, -1.0159233, -0.9603914, -0.87797976, -0.81611717, -0.77615637, -0.72611713, -0.677095, -0.62333786, -0.57922393, -0.5386002, -0.49744788, -0.45699915, -0.41321558, -0.3773859, -0.34462878, -0.31193197]",[3.6962237  2.5145283  2.9224985  ... 3.06797    3.345615   0.71029866]
0.92249,1.3004245473815315,3.1462676433292276,1.8402606499910426,"[0.084463075, -0.65212965, -0.7957217, -0.9152935, -0.36523136, -0.7166584, -0.41575634, -0.6835513, -0.5447226, -0.20272042, -0.39091662, -0.19244121, -0.30212304, -0.021786932, -0.07117261, 0.02082822, 0.07197385, 0.029282752, 0.23414436, 0.18094909, 0.30880445, 0.21880677, 0.3540536, 0.28858808, 0.3685083, 0.39622822, 0.41560444, 0.47287023, 0.4875937, 0.5486828, 0.5424224, 0.6123396, 0.6184465, 0.66669947, 0.6934624, 0.7344438, 0.760595, 0.7982088, 0.832517, 0.8592451, 0.89376056, 0.92249274]",[3.496401  2.951461  2.4551492 ... 2.9530091 3.0667827 1.555169 ]
-0.50676,1.2744057848451813,3.099596937844649,1.6988179313225023,"[-1.4339186, -1.4802792, -2.2277017, -1.9163976, -1.6955092, -1.4634774, -1.5202395, -1.7114393, -1.567618, -1.5614141, -1.4982568, -1.588631, -1.5291579, -1.4252547, -1.3545913, -1.2870731, -1.292193, -1.2331628, -1.1683625, -1.1188906, -1.0997174, -1.0833682, -1.0253468, -0.9825166, -0.95034504, -0.9268578, -0.89643574, -0.85303915, -0.8228147, -0.79520726, -0.77455455, -0.74244994, -0.7114761, -0.6874973, -0.66568196, -0.64308524, -0.61525667, -0.5919694, -0.571681, -0.5520859, -0.52961594, -0.50676304]",[3.553239   2.7222252  2.8355792  ... 2.1174464  3.1306374  0.90355456]
0.44055,1.2479908000011295,3.004002079146794,1.6045446900269045,"[-0.3430631, -0.37223178, -1.0200367, -0.8617047, -1.122794, -0.6659257, -0.71405697, -1.0735521, -1.3085136, -1.1643398, -1.0584141, -0.9857934, -0.9694395, -1.0008161, -0.9121902, -0.8348362, -0.8105908, -0.78460395, -0.71176094, -0.65464693, -0.57212764, -0.51388127, -0.4675976, -0.4023338, -0.3358868, -0.27926123, -0.21878378, -0.16149524, -0.113459185, -0.060606897, -0.01866722, 0.029097613, 0.08103078, 0.13484032, 0.17483127, 0.19659375, 0.20445168, 0.23298565, 0.26924485, 0.31902945, 0.3769896, 0.4405474]",[3.4385679  2.82707    2.5914462  ... 3.7451453  3.3885188  0.40828076]
-0.99936,1.3200329447066013,3.312301471663894,1.9469852848677573,"[-0.2808178, -0.85514605, -0.9848129, -0.92270803, -0.8635539, -1.1368076, -1.1878726, -0.8623293, -1.0427923, -0.95266837, -0.962706, -0.9755503, -0.94546807, -0.9353831, -0.93284386, -0.9496458, -0.9330787, -0.93267727, -0.93726504, -0.93649936, -0.94523746, -0.9482208, -0.9514104, -0.9532415, -0.9580301, -0.96157205, -0.96354294, -0.9663786, -0.96831286, -0.970862, -0.9735123, -0.9759836, -0.9782932, -0.9806323, -0.9832096, -0.98561424, -0.98803324, -0.99035984, -0.9926285, -0.99490875, -0.9971548, -0.9993585]",[3.1667337 2.9846144 2.7881744 ... 2.4858878 3.4070306 1.6453474]
0.38791,1.222681551974389,2.9303119755227214,1.678247264111546,"[-0.69703025, -1.09907, -1.2037072, -1.2730755, -0.72494537, -0.14252567, -0.21604457, -0.27979258, 0.074689105, 0.218518, 0.1963173, 0.26873568, 0.38196725, 0.44048324, 0.37251312, 0.37037182, 0.42015526, 0.38307947, 0.39980903, 0.41311377, 0.41815048, 0.4224324, 0.4085416, 0.42523226, 0.41989878, 0.41098127, 0.42095846, 0.41234395, 0.4146511, 0.41141808, 0.40761432, 0.41091895, 0.40292868, 0.403921, 0.40228665, 0.39744735, 0.39850807, 0.39375514, 0.3931402, 0.39128688, 0.38768423, 0.38790584]",[3.616673   2.8592877  2.9393055  ... 3.001425   3.5769107  0.56189114]
-0.83274,1.2569548377671276,3.084178509466167,1.6224758802063661,"[-1.6326363, -2.306318, -2.30412, -1.5405934, -1.5059928, -1.433594, -1.8443735, -1.8019931, -1.2891064, -1.5714833, -1.5310687, -1.3311728, -1.307938, -1.3418686, -1.4019414, -1.348316, -1.1869521, -1.2945551, -1.2907639, -1.1965137, -1.1740621, -1.174974, -1.1703458, -1.1281575, -1.0694401, -1.0932322, -1.0804329, -1.0322915, -1.016813, -1.0117615, -0.9988177, -0.97331625, -0.9479497, -0.9473892, -0.93359774, -0.9072793, -0.8944411, -0.8856673, -0.8720961, -0.8549234, -0.8400266, -0.8327419]",[3.4005642 2.8632534 2.797894  ... 2.6992018 3.0473926 0.4171178]
1.16167,1.2652456614546244,3.12648705871044,1.7243425194461193,"[-1.9197803, -2.7525659, -2.2671003, -1.4933171, -0.49577683, -0.7192217, -0.5354751, 0.040876597, -0.38979915, -0.15428734, -0.27527505, -0.3288836, 0.41300347, 0.31185207, 0.21132372, 0.4918815, 0.2900547, 0.41003945, 0.41231427, 0.29525837, 0.46675077, 0.45882374, 0.51251614, 0.56926894, 0.573479, 0.6201975, 0.63493794, 0.6653635, 0.72391707, 0.74935424, 0.79913473, 0.8332855, 0.8657332, 0.89988506, 0.9312113, 0.9670901, 1.0043416, 1.0372095, 1.0726316, 1.1026626, 1.132896, 1.1616712]","[ 3.496253    3.1902194   2.7848308  ...  2.7574103   2.9148915
 -0.06164946]"
-1.87144,1.2463414766894687,3.04959017925773,1.5324326423505665,"[-0.7140401, -0.78483325, -0.6895751, -0.7804154, -0.3949529, -0.14322191, -0.448811, -0.48497415, -0.7420324, -0.78749454, -0.819535, -1.0011705, -1.1133978, -1.088985, -1.193052, -1.2534269, -1.3018054, -1.3918171, -1.4178458, -1.4561564, -1.5363842, -1.5588468, -1.5892656, -1.6385365, -1.6554973, -1.6873922, -1.71977, -1.7284254, -1.7542491, -1.7767237, -1.7835376, -1.8023087, -1.8153024, -1.8210781, -1.8353467, -1.8423414, -1.8464088, -1.8564447, -1.8602256, -1.8633868, -1.8698077, -1.8714406]",[3.3190725  2.9439178  2.8831372  ... 2.9986246  3.3124273  0.19976702]
0.96968,1.2660384026293083,3.0626807979165593,1.5922567573143778,"[-1.206588, -1.4163113, -1.0956236, -0.22937782, 0.012184482, 0.3477254, 0.12736495, -0.12899739, 0.05179657, -0.09380236, -0.1086656, -0.06418322, 0.078604504, 0.27386743, 0.25676593, 0.18797775, 0.2429332, 0.23696174, 0.20612578, 0.1701316, 0.18743701, 0.24515411, 0.2774337, 0.30921337, 0.34966263, 0.38874543, 0.42713305, 0.45056757, 0.47282732, 0.51256984, 0.5518312, 0.5873542, 0.6241729, 0.66463196, 0.70761526, 0.7454105, 0.77893823, 0.8155874, 0.8544504, 0.89210993, 0.9300037, 0.9696808]",[3.31905   2.6951668 2.7721598 ... 3.0081367 3.0274417 1.0003375]
-2.52013,1.2645224370145316,3.0768805659969165,1.763286073772244,"[-1.3188494, -1.3070793, -1.6455636, -1.0198648, -0.7022597, -0.57015014, -0.1710691, 0.770569, 0.5962363, 0.6616204, 0.62156004, 0.30430046, 0.31629315, 0.4585851, 0.5202635, 0.65623087, 0.5860601, 0.45383635, 0.42426115, 0.29022998, 0.17085418, 0.048761755, 0.040485844, -0.033201702, -0.13911796, -0.19770193, -0.31254095, -0.43298525, -0.5508426, -0.6851178, -0.8167678, -0.9900742, -1.1448725, -1.3081433, -1.4865493, -1.6405395, -1.8130648, -1.9694268, -2.1176877, -2.2769728, -2.4044151, -2.5201263]",[3.5341568  2.6712573  2.9582784  ... 3.0064573  3.1731386  0.77345544]
0.72007,1.2149690895934773,2.914766272304266,1.3741522662057597,"[-0.03410742, 0.17104866, -0.49335986, -0.94176096, -0.88288623, -0.6288858, -1.1741675, -1.8482108, -1.5813907, -1.7285149, -1.6008223, -1.5267466, -1.595754, -1.4462812, -1.2872399, -1.1943202, -1.0968716, -1.0348516, -0.9116279, -0.7982135, -0.6998629, -0.60657114, -0.5203582, -0.4340123, -0.34916803, -0.27686933, -0.20843774, -0.14440042, -0.09094943, -0.04154549, 0.008529663, 0.0681924, 0.14730632, 0.24758291, 0.32193503, 0.38616064, 0.43108228, 0.45629045, 0.5158686, 0.5766024, 0.6428516, 0.7200705]",[3.3947217 2.924781  2.6066084 ... 3.5310135 3.0679464 0.7663597]
0.06701,1.2939598286413172,3.169890448460265,1.9396415227524215,"[0.061216503, 0.258637, 0.20154949, 0.8855449, 1.3092005, 1.6688324, 2.046849, 1.9533126, 1.9523922, 1.7695448, 1.632697, 1.4964215, 1.5213217, 1.4756926, 1.3874148, 1.3966902, 1.3241701, 1.2654579, 1.1882497, 1.1409477, 1.0752456, 1.020527, 0.98084664, 0.9217323, 0.8799468, 0.8257561, 0.77878594, 0.7263527, 0.6790521, 0.6327777, 0.58427775, 0.5420388, 0.4956126, 0.452117, 0.40610623, 0.36133036, 0.3155184, 0.2704826, 0.22564372, 0.17575611, 0.12389611, 0.06700665]",[3.3732831 2.9747758 2.8496792 ... 3.2310858 3.4471235 1.3721765]
0.39278,1.266774058068992,3.0540945488203493,1.64972703671033,"[-0.60263443, -1.7091027, -2.0422854, -1.9907038, -1.2482055, -0.80491966, -1.4098711, -1.2763717, -0.4583221, -0.20319876, -0.04155944, 0.14861567, 0.06475007, 0.2884424, 0.46859694, 0.32184404, 0.25279927, 0.3246928, 0.326512, 0.39406055, 0.40122822, 0.37028012, 0.38212073, 0.4637013, 0.46855474, 0.4171181, 0.42326462, 0.43373096, 0.4428064, 0.43903732, 0.42144546, 0.4116998, 0.42547703, 0.4368012, 0.4191969, 0.40825102, 0.41071373, 0.41347718, 0.41045004, 0.40127143, 0.39374712, 0.39278316]",[3.5231318 2.4157236 2.7347336 ... 2.9801543 2.4549286 1.201514 ]
0.38916,1.2401074898575144,2.988987450633935,1.471690665688654,"[-1.2450253, -0.63270247, 0.5438018, 0.2710961, -0.21608473, 0.11594419, 0.41996366, 0.79952955, 0.13109669, 0.26873842, 0.20513342, 0.33934167, 0.44637233, 0.21304789, 0.29276127, 0.30974713, 0.27861997, 0.30302927, 0.16146268, 0.24945809, 0.24403822, 0.23316076, 0.2424842, 0.24142699, 0.28230688, 0.29845563, 0.29549548, 0.30975568, 0.30141252, 0.3360598, 0.33069584, 0.33347565, 0.34582826, 0.35007572, 0.369302, 0.36798277, 0.3704257, 0.37983418, 0.37873575, 0.39020622, 0.385584, 0.38915956]",[3.524685  2.7968073 2.9188783 ... 2.320687  3.3540578 0.7353806]
1.32496,1.28137410031574,3.130730188609654,1.9579180595232784,"[-0.6226508, -0.76148856, -0.7996287, -0.90079504, -0.47568235, -0.096139885, 0.042955965, 0.10239506, -0.48698136, -0.49732998, -0.2730745, -0.37042856, -0.14859894, -0.21247569, -0.26209313, -0.20358317, -0.16814247, -0.066231415, -0.1385143, -0.086519524, 0.015884914, 0.004458772, 0.13937818, 0.14259903, 0.16561632, 0.19632916, 0.21687531, 0.2746119, 0.29290643, 0.3811184, 0.4577573, 0.5271626, 0.6208702, 0.68463373, 0.75736713, 0.82802266, 0.9001717, 0.9766073, 1.054312, 1.148882, 1.2348113, 1.3249614]",[3.3614151 2.8842077 2.8819194 ... 2.7456903 3.6872509 1.006581 ]
